turn,train_acc,test_acc,train_time
6,0.69912,0.4215,5933.528149604797
6,0.70042,0.4207,5971.592456579208
6,0.70426,0.4179,6009.61817407608
6,0.70571,0.4246,6047.59411740303
6,0.70763,0.4222,6085.667205810547
6,0.70746,0.4218,6123.7198367118835
6,0.70835,0.4191,6161.737101078033
6,0.71345,0.4217,6199.7172174453735
6,0.71217,0.4226,6237.737159252167
6,0.71197,0.4197,6275.850494861603
6,0.71698,0.4242,6313.929044246674
6,0.71496,0.4227,6352.029847860336
6,0.71691,0.4206,6390.087977647781
6,0.71971,0.4236,6428.116846561432
6,0.71847,0.4243,6466.080075263977
6,0.72278,0.4221,6504.163362264633
6,0.72211,0.4227,6542.213992118835
6,0.72317,0.4195,6580.21143913269
6,0.72478,0.4221,6618.225453853607
6,0.72438,0.4239,6656.28671336174
6,0.72638,0.4202,6694.3194489479065
6,0.72806,0.4227,6732.316458702087
6,0.72823,0.4212,6770.344677448273
6,0.7237,0.4213,6808.312422037125
6,0.73188,0.4213,6846.323304414749
6,0.73054,0.4194,6884.38966012001
6,0.73407,0.4222,6922.521892547607
6,0.73283,0.4204,6960.5428240299225
6,0.73374,0.4223,6998.612639427185
6,0.73431,0.4231,7036.687367677689
6,0.73452,0.4243,7074.770499229431
6,0.73666,0.425,7112.834042310715
6,0.73851,0.4228,7150.824908256531
6,0.73894,0.4227,7188.909566164017
6,0.73859,0.4231,7226.9585156440735
6,0.74053,0.4248,7264.952813625336
6,0.74044,0.4213,7302.968946456909
6,0.74083,0.426,7341.002569437027
6,0.74372,0.4242,7379.022998332977
6,0.74186,0.4233,7417.063927412033
6,0.74264,0.4239,7455.230204582214
6,0.74325,0.4228,7493.24244427681
6,0.74434,0.4237,7531.323979854584
6,0.74467,0.4202,7569.3090562820435
6,0.74444,0.4236,7607.274334192276
7,0.005,0.005,37.90548610687256
7,0.005,0.005,75.768399477005
7,0.005,0.005,113.67227125167847
7,0.005,0.005,151.5582196712494
7,0.005,0.005,189.51070928573608
7,0.005,0.005,227.42458200454712
7,0.005,0.005,265.3153398036957
7,0.005,0.005,303.2397689819336
7,0.005,0.005,341.1161243915558
7,0.005,0.005,378.96171522140503
7,0.005,0.005,416.86539340019226
7,0.005,0.005,454.7690052986145
7,0.005,0.005,492.74324440956116
7,0.005,0.005,530.617246389389
7,0.005,0.005,568.5751523971558
7,0.005,0.005,606.4925923347473
7,0.005,0.005,644.4173293113708
7,0.005,0.005,682.3212645053864
7,0.005,0.005,720.2539598941803
7,0.005,0.005,758.2476620674133
7,0.005,0.005,796.1207978725433
7,0.005,0.005,834.0682246685028
7,0.00768,0.0088,871.9666166305542
7,0.00991,0.0119,909.8514621257782
7,0.02069,0.0251,947.8212323188782
7,0.03521,0.044,985.7771208286285
7,0.06959,0.0858,1023.6830480098724
7,0.08925,0.1067,1061.607278585434
7,0.11532,0.1368,1099.5059521198273
7,0.1365,0.1599,1137.480767250061
7,0.14286,0.1689,1175.4464147090912
7,0.15599,0.1805,1213.3134515285492
7,0.17268,0.1939,1251.271232366562
7,0.1872,0.2112,1289.20596575737
7,0.1912,0.2137,1327.145080089569
7,0.19529,0.2163,1365.0703511238098
7,0.21116,0.2286,1402.9601628780365
7,0.215,0.2357,1440.8665134906769
7,0.21967,0.2316,1478.7304360866547
7,0.2306,0.2409,1516.6160249710083
7,0.24288,0.2574,1554.4972331523895
7,0.24326,0.2539,1592.4743068218231
7,0.25748,0.2711,1630.3732917308807
7,0.259,0.2639,1668.226458311081
7,0.26737,0.2755,1706.1393859386444
7,0.27375,0.2819,1743.978982925415
7,0.28294,0.2864,1781.8742742538452
7,0.28175,0.2873,1819.8056452274323
7,0.29743,0.2998,1857.6751163005829
7,0.29262,0.2962,1895.6724994182587
7,0.29754,0.3026,1933.5876834392548
7,0.31186,0.3099,1971.4545686244965
7,0.31269,0.3143,2009.342360496521
7,0.32191,0.3136,2047.19034075737
7,0.32645,0.3142,2085.1241059303284
7,0.33143,0.3249,2123.032877922058
7,0.34296,0.3237,2160.899680376053
7,0.34633,0.3318,2198.8242297172546
7,0.34993,0.3304,2236.6853551864624
7,0.36061,0.3397,2274.596555709839
7,0.35527,0.3309,2312.514345884323
7,0.36839,0.3352,2350.413149833679
7,0.37079,0.3415,2388.264366388321
7,0.38138,0.3456,2426.105547428131
7,0.3844,0.35,2463.9964582920074
7,0.38479,0.3459,2501.9026176929474
7,0.39604,0.3546,2539.759651660919
7,0.39793,0.3555,2577.7220027446747
7,0.39655,0.3576,2615.5895113945007
7,0.40895,0.3648,2653.5338814258575
7,0.41231,0.3642,2691.44184756279
7,0.41554,0.3568,2729.3342411518097
7,0.42551,0.3638,2767.187086582184
7,0.43323,0.3653,2805.068942785263
7,0.4212,0.3648,2842.9659798145294
7,0.44124,0.3713,2880.8055119514465
7,0.44494,0.3727,2918.696495771408
7,0.44929,0.3764,2956.6018493175507
7,0.4537,0.3758,2994.435753583908
7,0.45682,0.3798,3032.2868223190308
7,0.45929,0.3791,3070.162980556488
7,0.46899,0.3805,3108.019937992096
7,0.47159,0.3877,3145.9441781044006
7,0.47738,0.3836,3183.8528027534485
7,0.48259,0.3823,3221.6787581443787
7,0.48731,0.3883,3259.542358636856
7,0.49028,0.3882,3297.433814048767
7,0.49337,0.3957,3335.3746888637543
7,0.49379,0.3879,3373.3241498470306
7,0.49722,0.3873,3411.211939096451
7,0.5106,0.395,3449.0722551345825
7,0.51504,0.3928,3486.9102878570557
7,0.51404,0.3854,3524.8515045642853
7,0.52016,0.3932,3562.725950241089
7,0.52198,0.3913,3600.567641019821
7,0.52618,0.3934,3638.5142407417297
7,0.53187,0.3943,3676.497056245804
7,0.53603,0.3932,3714.378855228424
7,0.53045,0.3968,3752.349197626114
7,0.53784,0.3928,3790.211086988449
7,0.54756,0.4009,3828.074412584305
7,0.54954,0.3976,3865.9998412132263
7,0.55016,0.3923,3903.9408526420593
7,0.55975,0.399,3941.8609611988068
7,0.56412,0.4018,3979.738773584366
7,0.56655,0.4035,4017.6667864322662
7,0.5677,0.4018,4055.5962443351746
7,0.56824,0.4096,4093.433151245117
7,0.5742,0.4037,4131.336671590805
7,0.57776,0.4081,4169.324585437775
7,0.5821,0.4035,4207.260272741318
7,0.59024,0.4062,4245.174972295761
7,0.59465,0.4103,4283.040110111237
7,0.59696,0.411,4320.966111421585
7,0.59728,0.4048,4358.812464475632
7,0.60074,0.4101,4396.678696870804
7,0.60714,0.411,4434.550399065018
7,0.6055,0.4061,4472.4497010707855
7,0.61372,0.4118,4510.301842212677
7,0.61279,0.41,4548.127183437347
7,0.61892,0.4125,4586.043223619461
7,0.62168,0.4087,4623.99751663208
7,0.62378,0.4109,4661.958433389664
7,0.62602,0.4098,4699.831564903259
7,0.63076,0.4139,4737.72235584259
7,0.62801,0.4074,4775.700765371323
7,0.63527,0.4085,4813.555562019348
7,0.63869,0.4103,4851.42672419548
7,0.64237,0.4089,4889.357251167297
7,0.64428,0.4139,4927.258704900742
7,0.6439,0.413,4965.150965213776
7,0.65111,0.4142,5002.991254091263
7,0.65283,0.4136,5040.825007915497
7,0.65579,0.4212,5078.670704126358
7,0.65301,0.41,5116.4975419044495
7,0.65948,0.415,5154.410129547119
7,0.65973,0.4101,5192.294359922409
7,0.66331,0.4097,5230.102498531342
7,0.66647,0.4178,5268.0301303863525
7,0.66304,0.4111,5305.933267116547
7,0.66996,0.4155,5343.827565193176
7,0.67052,0.4138,5381.67400932312
7,0.67257,0.4152,5419.54755115509
7,0.67727,0.4113,5457.569900035858
7,0.67911,0.4117,5495.489557027817
7,0.68418,0.4163,5533.376291513443
7,0.68248,0.4112,5571.312476158142
7,0.68555,0.4153,5609.117395877838
7,0.68665,0.4132,5646.946572542191
7,0.68499,0.4185,5684.830727815628
7,0.69262,0.4138,5722.781503677368
7,0.69263,0.4162,5760.693871021271
7,0.69336,0.4142,5798.5928819179535
7,0.69585,0.4137,5836.526739597321
7,0.69951,0.4144,5874.40526676178
7,0.69835,0.4162,5912.32542181015
7,0.70237,0.4156,5950.150927066803
7,0.70308,0.4162,5987.989125490189
7,0.70468,0.4154,6025.884970903397
7,0.70549,0.4179,6063.817355394363
7,0.70559,0.4192,6101.684579372406
7,0.70994,0.4157,6139.5962381362915
