turn,train_acc,test_acc,train_time
7,0.55785,0.4502,2233.9147443771362
7,0.55911,0.4509,2256.8295288085938
7,0.5658,0.4475,2279.837538957596
7,0.56291,0.4502,2302.860388994217
7,0.5665,0.4493,2325.786528110504
7,0.5697,0.4475,2348.768751144409
7,0.57648,0.4521,2371.777893304825
7,0.57207,0.4492,2394.724254131317
7,0.58006,0.4527,2417.7419135570526
7,0.58381,0.4539,2440.645557165146
7,0.58814,0.4557,2463.8427760601044
7,0.58983,0.4625,2486.948216676712
7,0.59037,0.4592,2510.061247587204
7,0.59542,0.459,2532.982408761978
7,0.60002,0.4561,2555.941710472107
7,0.60127,0.4654,2579.014950990677
7,0.60622,0.462,2602.0820558071136
7,0.60502,0.4638,2625.2360961437225
7,0.60753,0.461,2648.1910643577576
7,0.60955,0.4622,2671.136365890503
7,0.61483,0.4645,2694.158561229706
7,0.61559,0.461,2717.2437500953674
7,0.61692,0.4655,2740.2621760368347
7,0.61973,0.4605,2763.279803752899
7,0.62338,0.4671,2786.3066589832306
7,0.62474,0.4641,2809.200352668762
7,0.62775,0.467,2832.208741426468
7,0.63002,0.4706,2855.219585418701
7,0.63207,0.465,2878.3436226844788
7,0.635,0.4658,2901.268039226532
7,0.63467,0.4669,2924.2069883346558
7,0.63637,0.4673,2947.1872296333313
7,0.64132,0.472,2970.117397069931
7,0.6393,0.47,2993.1585857868195
7,0.64437,0.4662,3016.1619527339935
7,0.64572,0.4697,3039.184654712677
7,0.64671,0.4698,3062.214122533798
7,0.65095,0.4722,3085.2126789093018
7,0.65096,0.4663,3108.222569465637
7,0.65273,0.4737,3131.2113676071167
7,0.6562,0.4741,3154.2217683792114
7,0.65599,0.4739,3177.2677142620087
7,0.65816,0.468,3200.1753845214844
7,0.66003,0.468,3223.23814535141
7,0.65878,0.4721,3246.325067281723
7,0.66284,0.4703,3269.1436624526978
7,0.66238,0.4708,3292.1675057411194
7,0.66576,0.4706,3315.051569223404
7,0.66557,0.474,3338.0085158348083
7,0.6689,0.4704,3361.0545427799225
7,0.66675,0.4686,3384.1593239307404
7,0.67096,0.4731,3407.2252118587494
7,0.67309,0.473,3430.2421696186066
7,0.67246,0.4704,3453.285861968994
7,0.674,0.476,3476.2424347400665
7,0.67515,0.473,3499.232141017914
7,0.67657,0.4751,3522.370057582855
7,0.67847,0.4761,3545.4171843528748
7,0.67995,0.4746,3568.45538687706
7,0.68074,0.4741,3591.699555873871
7,0.68299,0.473,3614.7267513275146
7,0.68152,0.4765,3637.9181175231934
7,0.68351,0.473,3660.8455514907837
7,0.6858,0.4728,3683.9292662143707
7,0.68694,0.4741,3706.883847475052
7,0.68765,0.4742,3729.8976809978485
7,0.68679,0.4733,3752.807817697525
7,0.68742,0.4763,3775.842333316803
7,0.68952,0.4713,3798.7947685718536
7,0.69146,0.4751,3821.7197008132935
7,0.69205,0.4762,3844.79380941391
7,0.69311,0.4753,3867.788314819336
7,0.69432,0.4749,3890.793320417404
7,0.69347,0.4787,3913.7998836040497
7,0.69518,0.4785,3936.782791852951
7,0.69527,0.4781,3960.005593061447
7,0.69691,0.475,3983.023500919342
7,0.6955,0.4783,4006.2957265377045
7,0.69901,0.4759,4029.3056421279907
7,0.69809,0.4738,4052.184645652771
7,0.69968,0.474,4075.221964120865
7,0.69885,0.4732,4098.275329351425
7,0.70033,0.4745,4121.218786001205
7,0.70311,0.4771,4144.100300073624
7,0.70038,0.4748,4167.062356472015
7,0.70315,0.4762,4190.028509616852
7,0.70457,0.4767,4212.982599973679
7,0.70336,0.4768,4236.039938211441
7,0.70381,0.4758,4259.221919775009
7,0.70395,0.4742,4282.178748369217
7,0.705,0.4766,4305.209262609482
7,0.70589,0.4768,4328.210687637329
7,0.70457,0.4785,4351.208406686783
7,0.70663,0.4773,4374.226765155792
7,0.70688,0.477,4397.2358322143555
7,0.70655,0.4796,4420.330756902695
7,0.70715,0.4747,4443.383296489716
7,0.70828,0.4748,4466.562986373901
7,0.70805,0.4758,4489.6586883068085
7,0.70785,0.4747,4512.779928922653
7,0.7102,0.4754,4535.726794719696
7,0.7083,0.4737,4558.92068529129
7,0.71082,0.4742,4581.846385002136
7,0.71171,0.4744,4604.9097492694855
8,0.005,0.005,22.972327947616577
8,0.005,0.005,45.92696499824524
8,0.005,0.005,68.9163465499878
8,0.005,0.005,91.87150573730469
8,0.005,0.005,114.69155788421631
8,0.005,0.005,137.72933554649353
8,0.005,0.005,160.80095767974854
